num ; coinc ; date ; time ; sec ; RecTime ; A ; B ; C ; COINC ; Pressure ; Temp ; Humidity ; Altitude 
218; ABC; 19/3/2022; 19:45:59; 130254; 600; 4452; 90768; 4761; 327; 0.00; 0.00; 0.00; 44330.00
219; ABC; 19/3/2022; 19:56:0; 130854; 600; 4643; 91089; 4987; 376; 0.00; 0.00; 0.00; 44330.00
220; ABC; 19/3/2022; 20:6:0; 131454; 600; 4700; 91663; 4914; 358; 0.00; 0.00; 0.00; 44330.00
221; ABC; 19/3/2022; 20:16:0; 132055; 600; 4612; 91211; 4881; 321; 0.00; 0.00; 0.00; 44330.00
222; ABC; 19/3/2022; 20:26:1; 132655; 600; 4667; 91935; 4931; 347; 0.00; 0.00; 0.00; 44330.00
223; ABC; 19/3/2022; 20:36:1; 133256; 600; 4658; 91275; 4950; 330; 0.00; 0.00; 0.00; 44330.00
224; ABC; 19/3/2022; 20:46:2; 133856; 600; 4670; 92482; 4929; 382; 0.00; 0.00; 0.00; 44330.00
225; ABC; 19/3/2022; 20:56:2; 134456; 600; 4814; 91928; 5004; 364; 0.00; 0.00; 0.00; 44330.00
226; ABC; 19/3/2022; 21:6:1; 135056; 600; 4619; 92324; 4783; 374; 0.00; 0.00; 0.00; 44330.00
227; ABC; 19/3/2022; 21:16:1; 135656; 600; 4577; 92495; 4792; 344; 0.00; 0.00; 0.00; 44330.00
228; ABC; 19/3/2022; 21:26:2; 136256; 600; 4800; 92822; 4752; 357; 0.00; 0.00; 0.00; 44330.00
229; ABC; 19/3/2022; 21:36:1; 136856; 600; 4751; 91877; 4789; 361; 0.00; 0.00; 0.00; 44330.00
230; ABC; 19/3/2022; 21:46:2; 137456; 600; 4678; 92976; 4902; 355; 0.00; 0.00; 0.00; 44330.00
231; ABC; 19/3/2022; 21:56:2; 138056; 600; 4738; 93293; 4804; 362; 0.00; 0.00; 0.00; 44330.00
232; ABC; 19/3/2022; 22:6:2; 138657; 600; 4700; 93086; 5024; 330; 0.00; 0.00; 0.00; 44330.00
233; ABC; 19/3/2022; 22:16:3; 139257; 600; 4707; 93169; 4973; 330; 0.00; 0.00; 0.00; 44330.00
234; ABC; 19/3/2022; 22:26:3; 139858; 600; 4823; 93593; 5015; 367; 0.00; 0.00; 0.00; 44330.00
235; ABC; 19/3/2022; 22:36:4; 140458; 600; 4624; 93721; 4984; 336; 0.00; 0.00; 0.00; 44330.00
236; ABC; 19/3/2022; 22:46:4; 141059; 600; 4697; 93968; 4923; 379; 0.00; 0.00; 0.00; 44330.00
237; ABC; 19/3/2022; 22:56:5; 141659; 600; 4801; 93666; 4826; 341; 0.00; 0.00; 0.00; 44330.00
238; ABC; 19/3/2022; 23:6:5; 142260; 600; 4644; 93607; 4974; 340; 0.00; 0.00; 0.00; 44330.00
239; ABC; 19/3/2022; 23:16:6; 142860; 600; 4659; 94101; 4828; 355; 0.00; 0.00; 0.00; 44330.00
240; ABC; 19/3/2022; 23:26:6; 143461; 600; 4699; 93827; 4999; 344; 0.00; 0.00; 0.00; 44330.00
241; ABC; 19/3/2022; 23:36:7; 144061; 600; 4687; 94545; 5073; 384; 0.00; 0.00; 0.00; 44330.00
242; ABC; 19/3/2022; 23:46:7; 144662; 600; 4672; 94507; 4920; 353; 0.00; 0.00; 0.00; 44330.00
243; ABC; 19/3/2022; 23:56:8; 145262; 600; 4747; 94684; 4967; 340; 0.00; 0.00; 0.00; 44330.00
244; ABC; 20/3/2022; 0:6:8; 145862; 600; 4695; 94267; 4915; 301; 0.00; 0.00; 0.00; 44330.00
245; ABC; 20/3/2022; 0:16:8; 146462; 600; 4805; 95246; 4944; 354; 0.00; 0.00; 0.00; 44330.00
246; ABC; 20/3/2022; 0:26:8; 147062; 600; 4880; 94911; 4948; 366; 0.00; 0.00; 0.00; 44330.00
247; ABC; 20/3/2022; 0:36:9; 147663; 600; 4787; 95630; 4981; 374; 0.00; 0.00; 0.00; 44330.00
248; ABC; 20/3/2022; 0:46:9; 148263; 600; 4653; 95337; 4887; 359; 0.00; 0.00; 0.00; 44330.00
249; ABC; 20/3/2022; 0:56:9; 148863; 600; 4833; 95610; 4905; 363; 0.00; 0.00; 0.00; 44330.00
250; ABC; 20/3/2022; 1:6:10; 149464; 600; 4782; 95713; 4994; 328; 0.00; 0.00; 0.00; 44330.00
251; ABC; 20/3/2022; 1:16:10; 150064; 600; 4760; 95849; 4965; 350; 0.00; 0.00; 0.00; 44330.00
252; ABC; 20/3/2022; 1:26:10; 150664; 600; 4808; 95746; 4965; 394; 0.00; 0.00; 0.00; 44330.00
253; ABC; 20/3/2022; 1:36:11; 151265; 600; 4769; 96228; 4993; 390; 0.00; 0.00; 0.00; 44330.00
254; ABC; 20/3/2022; 1:46:12; 151865; 600; 4770; 96714; 5093; 381; 0.00; 0.00; 0.00; 44330.00
255; ABC; 20/3/2022; 1:56:12; 152466; 600; 4800; 96481; 5032; 361; 0.00; 0.00; 0.00; 44330.00
256; ABC; 20/3/2022; 2:6:12; 153066; 600; 4786; 96193; 5078; 349; 0.00; 0.00; 0.00; 44330.00
257; ABC; 20/3/2022; 2:16:13; 153667; 600; 4803; 96725; 5010; 377; 0.00; 0.00; 0.00; 44330.00
258; ABC; 20/3/2022; 2:26:14; 154267; 600; 4656; 96098; 4928; 330; 0.00; 0.00; 0.00; 44330.00
259; ABC; 20/3/2022; 2:36:14; 154868; 600; 4632; 96307; 5085; 324; 0.00; 0.00; 0.00; 44330.00
260; ABC; 20/3/2022; 2:46:14; 155468; 600; 4778; 96826; 4994; 394; 0.00; 0.00; 0.00; 44330.00
261; ABC; 20/3/2022; 2:56:14; 156068; 600; 4922; 96707; 4920; 326; 0.00; 0.00; 0.00; 44330.00
262; ABC; 20/3/2022; 3:6:15; 156668; 600; 4775; 97577; 5043; 323; 0.00; 0.00; 0.00; 44330.00
263; ABC; 20/3/2022; 3:16:14; 157268; 600; 4809; 97303; 5108; 340; 0.00; 0.00; 0.00; 44330.00
264; ABC; 20/3/2022; 3:26:14; 157868; 600; 4630; 96504; 5099; 356; 0.00; 0.00; 0.00; 44330.00
265; ABC; 20/3/2022; 3:36:15; 158468; 600; 4924; 97319; 5066; 352; 0.00; 0.00; 0.00; 44330.00
266; ABC; 20/3/2022; 3:46:14; 159068; 600; 4695; 97110; 4994; 343; 0.00; 0.00; 0.00; 44330.00
267; ABC; 20/3/2022; 3:56:14; 159668; 600; 4721; 97271; 5059; 354; 0.00; 0.00; 0.00; 44330.00
268; ABC; 20/3/2022; 4:6:15; 160268; 600; 4842; 97972; 5000; 372; 0.00; 0.00; 0.00; 44330.00
269; ABC; 20/3/2022; 4:16:16; 160869; 600; 4762; 97640; 5024; 346; 0.00; 0.00; 0.00; 44330.00
270; ABC; 20/3/2022; 4:26:15; 161469; 600; 4675; 97612; 5054; 345; 0.00; 0.00; 0.00; 44330.00
271; ABC; 20/3/2022; 4:36:16; 162070; 600; 4796; 97656; 5130; 371; 0.00; 0.00; 0.00; 44330.00
272; ABC; 20/3/2022; 4:46:17; 162670; 600; 4689; 98045; 5052; 335; 0.00; 0.00; 0.00; 44330.00
273; ABC; 20/3/2022; 4:56:16; 163270; 600; 4712; 98228; 4963; 341; 0.00; 0.00; 0.00; 44330.00
274; ABC; 20/3/2022; 5:6:16; 163870; 600; 4751; 98635; 5069; 340; 0.00; 0.00; 0.00; 44330.00
275; ABC; 20/3/2022; 5:16:17; 164470; 600; 4962; 98101; 5109; 386; 0.00; 0.00; 0.00; 44330.00
276; ABC; 20/3/2022; 5:26:18; 165071; 600; 4773; 98683; 5057; 339; 0.00; 0.00; 0.00; 44330.00
277; ABC; 20/3/2022; 5:36:18; 165671; 600; 4863; 98238; 5092; 350; 0.00; 0.00; 0.00; 44330.00
278; ABC; 20/3/2022; 5:46:17; 166271; 600; 4896; 98282; 5132; 346; 0.00; 0.00; 0.00; 44330.00
279; ABC; 20/3/2022; 5:56:18; 166871; 600; 4936; 98420; 4939; 369; 0.00; 0.00; 0.00; 44330.00
280; ABC; 20/3/2022; 6:6:19; 167472; 600; 4842; 99223; 5110; 365; 0.00; 0.00; 0.00; 44330.00
281; ABC; 20/3/2022; 6:16:19; 168072; 600; 4841; 98495; 4992; 359; 0.00; 0.00; 0.00; 44330.00
282; ABC; 20/3/2022; 6:26:18; 168672; 600; 4756; 99366; 5175; 345; 0.00; 0.00; 0.00; 44330.00
283; ABC; 20/3/2022; 6:36:19; 169272; 600; 4705; 99011; 5045; 324; 0.00; 0.00; 0.00; 44330.00
284; ABC; 20/3/2022; 6:46:20; 169873; 600; 4806; 99929; 5064; 363; 0.00; 0.00; 0.00; 44330.00
285; ABC; 20/3/2022; 6:56:20; 170473; 600; 4866; 99975; 5066; 355; 0.00; 0.00; 0.00; 44330.00
286; ABC; 20/3/2022; 7:6:19; 171073; 600; 4842; 99730; 5154; 389; 0.00; 0.00; 0.00; 44330.00
287; ABC; 20/3/2022; 7:16:20; 171673; 600; 4914; 100467; 5009; 367; 0.00; 0.00; 0.00; 44330.00
288; ABC; 20/3/2022; 7:26:21; 172274; 600; 4889; 100204; 5108; 370; 0.00; 0.00; 0.00; 44330.00
289; ABC; 20/3/2022; 7:36:21; 172874; 600; 4837; 100327; 5194; 349; 0.00; 0.00; 0.00; 44330.00
290; ABC; 20/3/2022; 7:46:21; 173474; 600; 4900; 100181; 5146; 357; 0.00; 0.00; 0.00; 44330.00
291; ABC; 20/3/2022; 7:56:21; 174074; 600; 4887; 100549; 5242; 366; 0.00; 0.00; 0.00; 44330.00
292; ABC; 20/3/2022; 8:6:22; 174675; 600; 4836; 100450; 5042; 343; 0.00; 0.00; 0.00; 44330.00
293; ABC; 20/3/2022; 8:16:22; 175275; 600; 4830; 100815; 5167; 343; 0.00; 0.00; 0.00; 44330.00
294; ABC; 20/3/2022; 8:26:22; 175875; 600; 4797; 101017; 5077; 339; 0.00; 0.00; 0.00; 44330.00
295; ABC; 20/3/2022; 8:36:22; 176475; 600; 4880; 101305; 5178; 359; 0.00; 0.00; 0.00; 44330.00
296; ABC; 20/3/2022; 8:46:23; 177076; 600; 4765; 101083; 5178; 369; 0.00; 0.00; 0.00; 44330.00
297; ABC; 20/3/2022; 8:56:23; 177676; 600; 5005; 101786; 5129; 358; 0.00; 0.00; 0.00; 44330.00
298; ABC; 20/3/2022; 9:6:23; 178276; 600; 4731; 101626; 5230; 359; 0.00; 0.00; 0.00; 44330.00
299; ABC; 20/3/2022; 9:16:24; 178877; 600; 4904; 102503; 5189; 338; 0.00; 0.00; 0.00; 44330.00
300; ABC; 20/3/2022; 9:26:24; 179477; 600; 4852; 102651; 5239; 361; 0.00; 0.00; 0.00; 44330.00
301; ABC; 20/3/2022; 9:36:25; 180078; 600; 4727; 102802; 5042; 370; 0.00; 0.00; 0.00; 44330.00
302; ABC; 20/3/2022; 9:46:25; 180678; 600; 4835; 102149; 5188; 354; 0.00; 0.00; 0.00; 44330.00
303; ABC; 20/3/2022; 9:56:25; 181278; 600; 4907; 102529; 5134; 373; 0.00; 0.00; 0.00; 44330.00
304; ABC; 20/3/2022; 10:6:26; 181878; 600; 4885; 102509; 5285; 375; 0.00; 0.00; 0.00; 44330.00
305; ABC; 20/3/2022; 10:16:26; 182479; 600; 4842; 102490; 5142; 333; 0.00; 0.00; 0.00; 44330.00
306; ABC; 20/3/2022; 10:26:26; 183079; 600; 4811; 102826; 5162; 328; 0.00; 0.00; 0.00; 44330.00
307; ABC; 20/3/2022; 10:36:26; 183679; 600; 4869; 103059; 5141; 345; 0.00; 0.00; 0.00; 44330.00
308; ABC; 20/3/2022; 10:46:27; 184279; 600; 4969; 103518; 5189; 360; 0.00; 0.00; 0.00; 44330.00
309; ABC; 20/3/2022; 10:56:27; 184880; 600; 4970; 103830; 5168; 367; 0.00; 0.00; 0.00; 44330.00
310; ABC; 20/3/2022; 11:6:27; 185480; 600; 4942; 104042; 5210; 367; 0.00; 0.00; 0.00; 44330.00
311; ABC; 20/3/2022; 11:16:27; 186080; 600; 4961; 104116; 5271; 382; 0.00; 0.00; 0.00; 44330.00
312; ABC; 20/3/2022; 11:26:28; 186680; 600; 4867; 103943; 5273; 349; 0.00; 0.00; 0.00; 44330.00
313; ABC; 20/3/2022; 11:36:29; 187281; 600; 4991; 104916; 5190; 365; 0.00; 0.00; 0.00; 44330.00
314; ABC; 20/3/2022; 11:46:28; 187881; 600; 5017; 105009; 5208; 378; 0.00; 0.00; 0.00; 44330.00
315; ABC; 20/3/2022; 11:56:28; 188481; 600; 4947; 104747; 5257; 358; 0.00; 0.00; 0.00; 44330.00
316; ABC; 20/3/2022; 12:6:29; 189082; 600; 4968; 105166; 5208; 348; 0.00; 0.00; 0.00; 44330.00
317; ABC; 20/3/2022; 12:16:30; 189682; 600; 4899; 105350; 5282; 335; 0.00; 0.00; 0.00; 44330.00
318; ABC; 20/3/2022; 12:26:31; 190283; 600; 4883; 105317; 5123; 347; 0.00; 0.00; 0.00; 44330.00
319; ABC; 20/3/2022; 12:36:31; 190883; 600; 4940; 105147; 5071; 341; 0.00; 0.00; 0.00; 44330.00
320; ABC; 20/3/2022; 12:46:30; 191483; 600; 4876; 105334; 5131; 336; 0.00; 0.00; 0.00; 44330.00
321; ABC; 20/3/2022; 12:56:30; 192083; 600; 5034; 105916; 5340; 381; 0.00; 0.00; 0.00; 44330.00
322; ABC; 20/3/2022; 13:6:31; 192683; 600; 5054; 106227; 5210; 340; 0.00; 0.00; 0.00; 44330.00
323; ABC; 20/3/2022; 13:16:32; 193284; 600; 4898; 106222; 5209; 382; 0.00; 0.00; 0.00; 44330.00
324; ABC; 20/3/2022; 13:26:32; 193884; 600; 5039; 106593; 5145; 408; 0.00; 0.00; 0.00; 44330.00
325; ABC; 20/3/2022; 13:36:31; 194484; 600; 5067; 107051; 5250; 352; 0.00; 0.00; 0.00; 44330.00
326; ABC; 20/3/2022; 13:46:32; 195085; 600; 4945; 107136; 5361; 368; 0.00; 0.00; 0.00; 44330.00
327; ABC; 20/3/2022; 13:56:33; 195685; 600; 5024; 106690; 5206; 349; 0.00; 0.00; 0.00; 44330.00
328; ABC; 20/3/2022; 14:6:34; 196286; 600; 4939; 107333; 5159; 318; 0.00; 0.00; 0.00; 44330.00
329; ABC; 20/3/2022; 14:16:34; 196886; 600; 4953; 107278; 5117; 362; 0.00; 0.00; 0.00; 44330.00
330; ABC; 20/3/2022; 14:26:33; 197486; 600; 4945; 106508; 5319; 364; 0.00; 0.00; 0.00; 44330.00
331; ABC; 20/3/2022; 14:36:34; 198087; 600; 4989; 107730; 5219; 345; 0.00; 0.00; 0.00; 44330.00
332; ABC; 20/3/2022; 14:46:35; 198687; 600; 5000; 106571; 5116; 348; 0.00; 0.00; 0.00; 44330.00
333; ABC; 20/3/2022; 14:56:36; 199288; 600; 5047; 107496; 5193; 386; 0.00; 0.00; 0.00; 44330.00
334; ABC; 20/3/2022; 15:6:36; 199888; 600; 5041; 107460; 5261; 369; 0.00; 0.00; 0.00; 44330.00
335; ABC; 20/3/2022; 15:16:36; 200488; 600; 4920; 107007; 5315; 364; 0.00; 0.00; 0.00; 44330.00
336; ABC; 20/3/2022; 15:26:35; 201088; 600; 4989; 107602; 5316; 366; 0.00; 0.00; 0.00; 44330.00
337; ABC; 20/3/2022; 15:36:36; 201688; 600; 5067; 106734; 5330; 350; 0.00; 0.00; 0.00; 44330.00
338; ABC; 20/3/2022; 15:46:37; 202289; 600; 4872; 107092; 5177; 371; 0.00; 0.00; 0.00; 44330.00
339; ABC; 20/3/2022; 15:56:37; 202889; 600; 4918; 107298; 5321; 385; 0.00; 0.00; 0.00; 44330.00
340; ABC; 20/3/2022; 16:6:37; 203489; 600; 4982; 107449; 5204; 335; 0.00; 0.00; 0.00; 44330.00
341; ABC; 20/3/2022; 16:16:36; 204089; 600; 5022; 107168; 5288; 381; 0.00; 0.00; 0.00; 44330.00
342; ABC; 20/3/2022; 16:26:37; 204689; 600; 4978; 107430; 5318; 318; 0.00; 0.00; 0.00; 44330.00
343; ABC; 20/3/2022; 16:36:38; 205290; 600; 5046; 108417; 5335; 349; 0.00; 0.00; 0.00; 44330.00
344; ABC; 20/3/2022; 16:46:38; 205890; 600; 4982; 107993; 5228; 300; 0.00; 0.00; 0.00; 44330.00
345; ABC; 20/3/2022; 16:56:38; 206490; 600; 4958; 108017; 5307; 366; 0.00; 0.00; 0.00; 44330.00
346; ABC; 20/3/2022; 17:6:38; 207090; 600; 4820; 108237; 5300; 344; 0.00; 0.00; 0.00; 44330.00
347; ABC; 20/3/2022; 17:16:38; 207690; 600; 5073; 108082; 5365; 355; 0.00; 0.00; 0.00; 44330.00
348; ABC; 20/3/2022; 17:26:39; 208291; 600; 5126; 108589; 5310; 358; 0.00; 0.00; 0.00; 44330.00
349; ABC; 20/3/2022; 17:36:39; 208891; 600; 4990; 108535; 5326; 376; 0.00; 0.00; 0.00; 44330.00
350; ABC; 20/3/2022; 17:46:39; 209491; 600; 5020; 108280; 5379; 344; 0.00; 0.00; 0.00; 44330.00
351; ABC; 20/3/2022; 17:56:40; 210092; 600; 4998; 108995; 5358; 363; 0.00; 0.00; 0.00; 44330.00
352; ABC; 20/3/2022; 18:6:41; 210692; 600; 5072; 109624; 5450; 367; 0.00; 0.00; 0.00; 44330.00
353; ABC; 20/3/2022; 18:16:41; 211293; 600; 5116; 108937; 5306; 373; 0.00; 0.00; 0.00; 44330.00
354; ABC; 20/3/2022; 18:26:41; 211893; 600; 4944; 109463; 5359; 378; 0.00; 0.00; 0.00; 44330.00
355; ABC; 20/3/2022; 18:36:41; 212493; 600; 4981; 109266; 5318; 338; 0.00; 0.00; 0.00; 44330.00
356; ABC; 20/3/2022; 18:46:41; 213093; 600; 5009; 108943; 5371; 347; 0.00; 0.00; 0.00; 44330.00
357; ABC; 20/3/2022; 18:56:42; 213693; 600; 5114; 109356; 5337; 356; 0.00; 0.00; 0.00; 44330.00
358; ABC; 20/3/2022; 19:6:43; 214294; 600; 5024; 109426; 5358; 352; 0.00; 0.00; 0.00; 44330.00
359; ABC; 20/3/2022; 19:16:42; 214894; 600; 5057; 110133; 5453; 369; 0.00; 0.00; 0.00; 44330.00
360; ABC; 20/3/2022; 19:26:42; 215494; 600; 5027; 110203; 5393; 353; 0.00; 0.00; 0.00; 44330.00
361; ABC; 20/3/2022; 19:36:43; 216095; 600; 5026; 110485; 5476; 362; 0.00; 0.00; 0.00; 44330.00
362; ABC; 20/3/2022; 19:46:44; 216695; 600; 5081; 110048; 5291; 359; 0.00; 0.00; 0.00; 44330.00
363; ABC; 20/3/2022; 19:56:45; 217296; 600; 5102; 110433; 5492; 361; 0.00; 0.00; 0.00; 44330.00
364; ABC; 20/3/2022; 20:6:44; 217896; 600; 5002; 110205; 5375; 371; 0.00; 0.00; 0.00; 44330.00
365; ABC; 20/3/2022; 20:16:44; 218496; 600; 4947; 109976; 5543; 345; 0.00; 0.00; 0.00; 44330.00
366; ABC; 20/3/2022; 20:26:44; 219096; 600; 5200; 110355; 5654; 387; 0.00; 0.00; 0.00; 44330.00
367; ABC; 20/3/2022; 20:36:45; 219696; 600; 4981; 110661; 5414; 369; 0.00; 0.00; 0.00; 44330.00
368; ABC; 20/3/2022; 20:46:46; 220297; 600; 5089; 111024; 5394; 358; 0.00; 0.00; 0.00; 44330.00
369; ABC; 20/3/2022; 20:56:45; 220897; 600; 4998; 110584; 5371; 327; 0.00; 0.00; 0.00; 44330.00
370; ABC; 20/3/2022; 21:6:45; 221497; 600; 5111; 111183; 5400; 378; 0.00; 0.00; 0.00; 44330.00
371; ABC; 20/3/2022; 21:16:46; 222098; 600; 5119; 111962; 5457; 338; 0.00; 0.00; 0.00; 44330.00
372; ABC; 20/3/2022; 21:26:47; 222698; 600; 5056; 111543; 5395; 377; 0.00; 0.00; 0.00; 44330.00
373; ABC; 20/3/2022; 21:36:48; 223299; 600; 5015; 112178; 5381; 336; 0.00; 0.00; 0.00; 44330.00
374; ABC; 20/3/2022; 21:46:48; 223899; 600; 5093; 111951; 5514; 314; 0.00; 0.00; 0.00; 44330.00
375; ABC; 20/3/2022; 21:56:47; 224499; 600; 4975; 111350; 5485; 363; 0.00; 0.00; 0.00; 44330.00
376; ABC; 20/3/2022; 22:6:47; 225099; 600; 5119; 111880; 5435; 375; 0.00; 0.00; 0.00; 44330.00
377; ABC; 20/3/2022; 22:16:48; 225699; 600; 5022; 111590; 5341; 336; 0.00; 0.00; 0.00; 44330.00
378; ABC; 20/3/2022; 22:26:49; 226300; 600; 5250; 112428; 5518; 388; 0.00; 0.00; 0.00; 44330.00
379; ABC; 20/3/2022; 22:36:49; 226900; 600; 5003; 112191; 5436; 365; 0.00; 0.00; 0.00; 44330.00
380; ABC; 20/3/2022; 22:46:48; 227500; 600; 5065; 112479; 5468; 345; 0.00; 0.00; 0.00; 44330.00
381; ABC; 20/3/2022; 22:56:49; 228101; 600; 5126; 113141; 5525; 399; 0.00; 0.00; 0.00; 44330.00
382; ABC; 20/3/2022; 23:6:50; 228701; 600; 5001; 113771; 5365; 367; 0.00; 0.00; 0.00; 44330.00
383; ABC; 20/3/2022; 23:16:51; 229302; 600; 4966; 113050; 5396; 341; 0.00; 0.00; 0.00; 44330.00
384; ABC; 20/3/2022; 23:26:52; 229903; 600; 5047; 113295; 5648; 354; 0.00; 0.00; 0.00; 44330.00
385; ABC; 20/3/2022; 23:36:52; 230503; 600; 5245; 113353; 5499; 363; 0.00; 0.00; 0.00; 44330.00
386; ABC; 20/3/2022; 23:46:52; 231103; 600; 4996; 113899; 5376; 328; 0.00; 0.00; 0.00; 44330.00
387; ABC; 20/3/2022; 23:56:52; 231704; 600; 5016; 114123; 5638; 349; 0.00; 0.00; 0.00; 44330.00
388; ABC; 21/3/2022; 0:6:53; 232304; 600; 5038; 114156; 5488; 357; 0.00; 0.00; 0.00; 44330.00
389; ABC; 21/3/2022; 0:16:54; 232905; 600; 5166; 113917; 5397; 333; 0.00; 0.00; 0.00; 44330.00
390; ABC; 21/3/2022; 0:26:54; 233505; 600; 5072; 114498; 5400; 363; 0.00; 0.00; 0.00; 44330.00
391; ABC; 21/3/2022; 0:36:54; 234105; 600; 5067; 114085; 5537; 368; 0.00; 0.00; 0.00; 44330.00
392; ABC; 21/3/2022; 0:46:55; 234706; 600; 5199; 113842; 5430; 383; 0.00; 0.00; 0.00; 44330.00
393; ABC; 21/3/2022; 0:56:55; 235306; 600; 5109; 114469; 5545; 385; 0.00; 0.00; 0.00; 44330.00
394; ABC; 21/3/2022; 1:6:56; 235907; 600; 5015; 113958; 5400; 363; 0.00; 0.00; 0.00; 44330.00
395; ABC; 21/3/2022; 1:16:56; 236507; 600; 5066; 113198; 5472; 398; 0.00; 0.00; 0.00; 44330.00
396; ABC; 21/3/2022; 1:26:56; 237107; 600; 5132; 112510; 5495; 338; 0.00; 0.00; 0.00; 44330.00
397; ABC; 21/3/2022; 1:36:56; 237707; 600; 5063; 112489; 5440; 315; 0.00; 0.00; 0.00; 44330.00
398; ABC; 21/3/2022; 1:46:57; 238307; 600; 4976; 112078; 5630; 368; 0.00; 0.00; 0.00; 44330.00
399; ABC; 21/3/2022; 1:56:57; 238908; 600; 5099; 112030; 5524; 369; 0.00; 0.00; 0.00; 44330.00
400; ABC; 21/3/2022; 2:6:57; 239508; 600; 5061; 112070; 5327; 350; 0.00; 0.00; 0.00; 44330.00
401; ABC; 21/3/2022; 2:16:57; 240108; 600; 4947; 110616; 5441; 346; 0.00; 0.00; 0.00; 44330.00
402; ABC; 21/3/2022; 2:26:58; 240709; 600; 4985; 111085; 5393; 357; 0.00; 0.00; 0.00; 44330.00
403; ABC; 21/3/2022; 2:36:59; 241309; 600; 5050; 110736; 5316; 355; 0.00; 0.00; 0.00; 44330.00
404; ABC; 21/3/2022; 2:47:0; 241910; 600; 4899; 109300; 5257; 345; 0.00; 0.00; 0.00; 44330.00
405; ABC; 21/3/2022; 2:57:0; 242511; 600; 4922; 109428; 5386; 344; 0.00; 0.00; 0.00; 44330.00
406; ABC; 21/3/2022; 3:7:0; 243111; 600; 4934; 108802; 5316; 362; 0.00; 0.00; 0.00; 44330.00
407; ABC; 21/3/2022; 3:17:0; 243711; 600; 5053; 107272; 5296; 347; 0.00; 0.00; 0.00; 44330.00
408; ABC; 21/3/2022; 3:27:1; 244312; 600; 5034; 106881; 5408; 370; 0.00; 0.00; 0.00; 44330.00
409; ABC; 21/3/2022; 3:37:2; 244912; 600; 5055; 106503; 5262; 381; 0.00; 0.00; 0.00; 44330.00
410; ABC; 21/3/2022; 3:47:3; 245513; 600; 4804; 106423; 5309; 360; 0.00; 0.00; 0.00; 44330.00
411; ABC; 21/3/2022; 3:57:2; 246113; 600; 4860; 105776; 5437; 343; 0.00; 0.00; 0.00; 44330.00
412; ABC; 21/3/2022; 4:7:2; 246713; 600; 4969; 105780; 5254; 336; 0.00; 0.00; 0.00; 44330.00
413; ABC; 21/3/2022; 4:17:3; 247314; 600; 4946; 105948; 5313; 363; 0.00; 0.00; 0.00; 44330.00
414; ABC; 21/3/2022; 4:27:4; 247914; 600; 5029; 105523; 5158; 345; 0.00; 0.00; 0.00; 44330.00
415; ABC; 21/3/2022; 4:37:5; 248515; 600; 4824; 104909; 5190; 346; 0.00; 0.00; 0.00; 44330.00
416; ABC; 21/3/2022; 4:47:5; 249115; 600; 4908; 104581; 5173; 357; 0.00; 0.00; 0.00; 44330.00
417; ABC; 21/3/2022; 4:57:4; 249715; 600; 4833; 105450; 5229; 383; 0.00; 0.00; 0.00; 44330.00
418; ABC; 21/3/2022; 5:7:4; 250315; 600; 5028; 104149; 5151; 371; 0.00; 0.00; 0.00; 44330.00
419; ABC; 21/3/2022; 5:17:5; 250915; 600; 5037; 104510; 5139; 331; 0.00; 0.00; 0.00; 44330.00
420; ABC; 21/3/2022; 5:27:6; 251516; 600; 4987; 103874; 5086; 361; 0.00; 0.00; 0.00; 44330.00
421; ABC; 21/3/2022; 5:37:6; 252116; 600; 5031; 103539; 5174; 359; 0.00; 0.00; 0.00; 44330.00
422; ABC; 21/3/2022; 5:47:5; 252716; 600; 5044; 104268; 5195; 359; 0.00; 0.00; 0.00; 44330.00
423; ABC; 21/3/2022; 5:57:6; 253317; 600; 4836; 103993; 5141; 367; 0.00; 0.00; 0.00; 44330.00
424; ABC; 21/3/2022; 6:7:7; 253917; 600; 4937; 103716; 5159; 344; 0.00; 0.00; 0.00; 44330.00
425; ABC; 21/3/2022; 6:17:8; 254518; 600; 4826; 103981; 5166; 379; 0.00; 0.00; 0.00; 44330.00
426; ABC; 21/3/2022; 6:27:8; 255118; 600; 4949; 103094; 5202; 354; 0.00; 0.00; 0.00; 44330.00
427; ABC; 21/3/2022; 6:37:7; 255718; 600; 4909; 103157; 5160; 375; 0.00; 0.00; 0.00; 44330.00
428; ABC; 21/3/2022; 6:47:7; 256318; 600; 4826; 102430; 5228; 347; 0.00; 0.00; 0.00; 44330.00
429; ABC; 21/3/2022; 6:57:8; 256918; 600; 4766; 102659; 5128; 355; 0.00; 0.00; 0.00; 44330.00
430; ABC; 21/3/2022; 7:7:9; 257519; 600; 4862; 102159; 5219; 322; 0.00; 0.00; 0.00; 44330.00
431; ABC; 21/3/2022; 7:17:9; 258119; 600; 4885; 102014; 5139; 375; 0.00; 0.00; 0.00; 44330.00
432; ABC; 21/3/2022; 7:27:9; 258719; 600; 4865; 102178; 5020; 379; 0.00; 0.00; 0.00; 44330.00
433; ABC; 21/3/2022; 7:37:9; 259320; 600; 4892; 102207; 5076; 354; 0.00; 0.00; 0.00; 44330.00
434; ABC; 21/3/2022; 7:47:10; 259920; 600; 4806; 101219; 5152; 349; 0.00; 0.00; 0.00; 44330.00
